user_id,txn_date,amount,category
7933,2026-08-27,51.69,shopping
7933,2026-08-21,42.58,eating_out
7933,2026-08-28,36.44,shopping
7933,2026-08-13,44.13,eating_out
7935,2026-05-28,44.9,eating_out
7935,2026-05-06,11.4,eating_out
7935,2026-05-26,16.58,transport
7935,2026-05-09,56.67,bills
7935,2026-05-25,26.27,shopping
7935,2026-05-25,389.99,shopping
7935,2026-05-13,17.63,eating_out
7935,2026-06-23,18.22,eating_out
7935,2026-06-01,36.88,bills
7935,2026-06-09,15.18,groceries
7935,2026-06-13,30.69,groceries
7935,2026-06-13,10.32,transport
7935,2026-06-11,44.49,shopping
7935,2026-06-11,13.09,transfer
7935,2026-06-12,23.16,eating_out
7935,2026-06-10,10.2,shopping
7935,2026-07-06,4.97,bills
7935,2026-07-11,29.85,groceries
7935,2026-07-28,20.55,transport
7935,2026-07-03,82.0,eating_out
7935,2026-07-29,24.9,shopping
7935,2026-07-14,20.32,transfer
7935,2026-08-16,40.43,eating_out
7935,2026-08-07,92.57,transfer
7935,2026-08-09,35.05,transfer
7936,2025-11-04,55.65,eating_out
7936,2025-11-22,10.62,shopping
7936,2025-10-30,26.5,eating_out
7936,2025-11-14,24.88,eating_out
7936,2025-11-25,14.09,groceries
7936,2025-12-10,13.18,eating_out
7936,2025-12-24,3.21,transport
7936,2025-12-09,3.0,transport
7936,2025-12-23,12.5,eating_out
7936,2025-12-09,34.1,eating_out
7936,2026-01-08,11.14,shopping
7936,2026-01-20,7.09,eating_out
7936,2026-01-20,8.32,transfer
7936,2026-01-24,56.44,transport
7936,2026-02-17,10.68,shopping
7936,2026-02-25,10.98,bills
7936,2026-02-09,14.99,transport
7936,2026-02-07,57.65,transport
7936,2026-02-24,15.51,transport
7936,2026-03-02,10.33,transfer
7936,2026-03-15,30.48,transport
7936,2026-03-08,22.0,transport
7936,2026-03-10,21.14,groceries
7936,2026-03-20,9.3,groceries
7936,2026-03-13,82.63,eating_out
7936,2026-04-10,23.32,transport
7936,2026-04-26,29.2,groceries
7936,2026-03-30,16.22,transfer
7936,2026-04-30,15.06,groceries
7936,2026-05-14,8.1,bills
7936,2026-05-02,138.34,groceries
7936,2026-05-25,4.18,eating_out
7936,2026-05-23,18.14,transfer
7936,2026-05-27,27.53,shopping
7936,2026-05-07,35.17,transfer
7936,2026-04-29,24.07,shopping
7936,2026-05-14,23.44,transport
7936,2026-05-28,22.19,bills
7936,2026-06-18,23.13,shopping
7936,2026-06-13,35.07,groceries
7936,2026-07-18,25.25,shopping
7936,2026-07-22,11.82,eating_out
7936,2026-07-15,39.49,eating_out
7936,2026-07-22,23.6,groceries
7936,2026-07-13,14.97,shopping
7936,2026-07-01,25.21,eating_out
7936,2026-07-13,20.26,groceries
7936,2026-07-18,19.22,shopping
7936,2026-07-04,19.97,transfer
7936,2026-08-09,47.4,shopping
7936,2026-07-29,55.2,groceries
7936,2026-08-13,28.46,groceries
7936,2026-08-20,28.52,shopping
7936,2026-08-05,3.59,shopping
7936,2026-08-08,7.12,shopping
7937,2025-11-28,8.54,transport
7937,2025-11-15,15.06,shopping
7937,2025-11-11,82.91,eating_out
7937,2025-12-03,7.31,transfer
7937,2025-11-17,14.15,eating_out
7937,2025-12-05,55.93,eating_out
7937,2025-11-19,10.29,groceries
7937,2025-12-06,19.94,bills
7937,2025-11-20,11.04,eating_out
7937,2025-11-24,15.23,eating_out
7937,2025-11-09,3.27,eating_out
7937,2025-12-27,13.97,eating_out
7937,2025-12-18,10.61,transfer
7937,2025-12-22,4.13,groceries
7937,2025-12-22,11.54,groceries
7937,2025-12-20,34.65,shopping
7937,2025-12-16,32.23,groceries
7937,2025-12-12,49.78,eating_out
7937,2026-02-06,62.3,eating_out
7937,2026-02-06,12.95,groceries
7937,2026-01-23,2.12,groceries
7937,2026-02-25,13.17,shopping
7937,2026-02-09,23.47,eating_out
7937,2026-02-22,47.36,groceries
7937,2026-02-16,21.04,eating_out
7937,2026-03-31,75.52,bills
7937,2026-03-10,19.79,shopping
7937,2026-03-12,10.53,shopping
7937,2026-03-10,21.49,transport
7937,2026-03-22,5.81,eating_out
7937,2026-03-25,14.35,shopping
7937,2026-04-10,13.7,groceries
7937,2026-04-18,28.92,eating_out
7937,2026-05-06,9.72,shopping
7937,2026-04-25,8.98,groceries
7937,2026-04-24,12.64,shopping
7937,2026-06-04,14.49,transfer
7937,2026-06-05,77.62,transport
7937,2026-06-05,14.53,bills
7937,2026-05-26,14.61,shopping
7937,2026-05-09,28.6,shopping
7937,2026-05-23,25.51,transport
7939,2025-10-02,79.61,groceries
7939,2025-10-03,70.1,transport
7939,2025-10-03,7.4,transport
7939,2025-09-30,8.95,groceries
7939,2025-10-25,38.2,eating_out
7939,2025-10-04,9.13,eating_out
7939,2025-10-28,4.74,shopping
7939,2025-11-05,39.03,groceries
7939,2025-11-10,21.63,groceries
7939,2025-11-10,19.28,transport
7939,2025-11-10,16.87,groceries
7939,2025-11-16,63.07,transfer
7939,2025-11-18,25.27,eating_out
7939,2025-11-15,13.08,transport
7939,2025-12-21,14.99,groceries
7939,2025-12-09,10.17,transport
7939,2025-12-22,23.89,groceries
7939,2025-12-18,20.72,groceries
7948,2025-11-28,44.32,bills
7948,2025-12-05,23.67,transfer
7948,2025-11-18,21.72,groceries
7948,2025-11-17,14.94,groceries
7948,2025-11-24,159.3,groceries
7948,2025-11-15,17.96,transport
7948,2025-12-03,77.1,bills
7948,2025-11-13,4.4,transfer
7948,2025-11-11,64.71,transport
7948,2025-11-28,52.56,bills
7948,2025-11-27,26.79,bills
7948,2026-01-09,7.91,shopping
7948,2025-12-29,50.2,shopping
7948,2025-12-16,39.64,groceries
7948,2025-12-15,56.07,groceries
7948,2025-12-11,61.75,groceries
7948,2025-12-18,9.81,groceries
7948,2026-01-16,64.65,transfer
7948,2026-01-19,11.21,shopping
7948,2026-01-21,18.72,eating_out
7948,2026-02-09,10.32,eating_out
7948,2026-01-29,40.22,transport
7948,2026-01-31,6.8,shopping
7948,2026-01-31,62.76,groceries
7948,2026-01-28,22.48,shopping
7948,2026-02-09,72.92,shopping
7948,2026-01-30,11.26,transport
7948,2026-02-20,21.62,groceries
7948,2026-02-23,58.01,groceries
7948,2026-02-26,4.71,transport
7948,2026-03-12,19.37,eating_out
7948,2026-03-11,6.58,shopping
7948,2026-03-07,10.43,shopping
7948,2026-03-24,9.4,bills
7948,2026-03-21,57.07,groceries
7948,2026-04-06,46.91,eating_out
7948,2026-04-09,27.58,eating_out
7948,2026-03-29,24.36,shopping
7948,2026-04-09,56.68,transport
7948,2026-03-17,36.69,transport
7948,2026-03-11,39.04,groceries
7948,2026-03-21,103.85,groceries
7948,2026-03-15,22.98,groceries
7948,2026-03-29,13.98,transport
7948,2026-05-08,64.8,transport
7948,2026-04-24,10.8,eating_out
7948,2026-05-05,51.14,bills
7948,2026-05-06,41.3,shopping
7948,2026-05-03,42.56,shopping
7948,2026-04-27,24.24,bills
7948,2026-05-04,22.35,eating_out
7948,2026-04-17,11.37,transport
7948,2026-04-29,13.08,eating_out
7948,2026-04-21,29.14,shopping
7948,2026-06-09,18.5,shopping
7948,2026-05-21,13.53,eating_out
7948,2026-05-19,69.47,eating_out
7948,2026-06-07,10.16,transfer
7948,2026-05-30,10.36,eating_out
7948,2026-06-08,28.14,groceries
7948,2026-05-29,34.48,transport
7948,2026-07-05,4.31,transport
7948,2026-06-30,12.59,groceries
7948,2026-07-06,7.66,groceries
7948,2026-06-27,107.34,transport
7948,2026-08-03,13.15,transport
7948,2026-07-21,22.86,transport
7948,2026-07-20,36.23,groceries
7948,2026-08-02,7.77,transport
7948,2026-07-18,7.52,eating_out
7948,2026-08-09,66.83,groceries
7948,2026-08-08,49.07,eating_out
7948,2026-07-20,9.44,bills
7948,2026-07-26,11.88,shopping
7948,2026-07-18,39.29,bills
7948,2026-07-15,7.18,eating_out
7948,2026-07-24,35.17,groceries
7948,2026-08-03,34.98,eating_out
7948,2026-08-11,31.1,groceries
7948,2026-08-29,19.88,eating_out
7948,2026-08-28,10.19,eating_out
7948,2026-08-31,8.73,groceries
7948,2026-08-18,32.56,groceries
7948,2026-08-12,96.48,eating_out
7955,2026-05-05,9.55,bills
7955,2026-04-27,6.12,eating_out
7955,2026-05-01,20.2,groceries
7955,2026-05-14,37.52,transfer
7955,2026-04-30,10.51,transport
7955,2026-05-09,11.02,bills
7955,2026-05-17,11.57,transport
7955,2026-06-21,7.67,transport
7955,2026-06-04,17.06,groceries
7955,2026-07-17,9.44,transport
7955,2026-07-17,19.78,shopping
7955,2026-07-02,9.94,groceries
7955,2026-07-16,5.18,transport
7955,2026-07-05,16.4,eating_out
7955,2026-07-18,25.47,groceries
7955,2026-08-04,48.45,transfer
7955,2026-07-30,40.48,transport
7955,2026-08-18,18.74,groceries
7955,2026-08-22,25.86,shopping
7955,2026-08-15,22.91,shopping
7955,2026-08-09,45.58,shopping
7955,2026-08-27,7.66,bills
7960,2026-05-17,38.87,bills
7960,2026-05-17,17.39,transport
7960,2026-05-01,6.41,groceries
7960,2026-04-30,14.77,groceries
7960,2026-05-10,10.68,transport
7960,2026-05-10,27.09,shopping
7960,2026-05-02,30.57,transport
7960,2026-05-07,2.83,eating_out
7960,2026-05-25,32.49,eating_out
7960,2026-05-20,20.93,transport
7960,2026-05-28,10.88,transfer
7960,2026-06-04,16.75,shopping
7960,2026-06-07,163.82,shopping
7960,2026-06-19,4.81,eating_out
7960,2026-06-02,87.4,eating_out
7960,2026-07-20,59.8,transport
7960,2026-06-26,4.08,shopping
7960,2026-07-16,4.71,groceries
7960,2026-07-20,15.66,transfer
7960,2026-07-09,80.82,bills
7960,2026-07-07,86.38,transport
7960,2026-07-08,16.49,groceries
7960,2026-07-05,1.44,transport
7961,2026-01-26,57.79,transport
7961,2026-02-12,4.07,groceries
7961,2026-02-03,9.43,bills
7961,2026-01-17,39.48,eating_out
7961,2026-01-17,22.35,shopping
7961,2026-02-09,11.6,transfer
7961,2026-01-17,37.92,eating_out
7961,2026-02-01,32.09,transfer
7961,2026-01-15,16.79,shopping
7961,2026-02-09,26.82,groceries
7961,2026-01-15,29.31,bills
7961,2026-01-25,37.99,groceries
7961,2026-01-18,13.43,shopping
7961,2026-02-22,13.75,eating_out
7961,2026-02-24,50.95,shopping
7961,2026-03-11,12.57,groceries
7961,2026-02-25,10.97,transport
7961,2026-02-26,14.85,transport
7961,2026-03-05,23.41,transfer
7961,2026-03-16,42.55,shopping
7961,2026-03-15,48.17,groceries
7961,2026-03-27,17.03,groceries
7961,2026-03-22,13.57,eating_out
7961,2026-04-10,43.46,bills
7961,2026-04-08,7.27,shopping
7961,2026-03-24,29.42,transport
7961,2026-04-07,17.73,shopping
7961,2026-03-28,15.5,bills
7961,2026-04-01,15.76,transport
7961,2026-04-09,26.83,groceries
7961,2026-04-09,6.15,groceries
7961,2026-04-29,20.88,groceries
7961,2026-05-08,70.77,transport
7961,2026-05-01,13.56,eating_out
7961,2026-05-06,136.68,transport
7961,2026-04-20,16.41,transfer
7961,2026-04-15,77.11,transfer
7961,2026-05-02,19.48,groceries
7961,2026-05-24,8.87,bills
7961,2026-05-22,25.91,shopping
7961,2026-05-28,32.61,shopping
7961,2026-06-02,29.38,shopping
7961,2026-05-23,21.8,eating_out
7961,2026-05-15,29.38,shopping
7961,2026-06-11,4.62,transport
7961,2026-07-06,25.35,shopping
7961,2026-06-15,14.95,transfer
7961,2026-06-16,27.8,transport
7961,2026-07-07,115.03,bills
7961,2026-08-05,32.77,groceries
7961,2026-07-19,7.98,bills
7961,2026-08-21,56.11,shopping
7961,2026-08-27,25.52,bills
7961,2026-08-30,10.37,shopping
7961,2026-08-27,82.99,groceries
7961,2026-08-14,24.08,transfer
7963,2026-04-14,23.0,eating_out
7963,2026-04-06,9.37,eating_out
7963,2026-04-24,22.89,transfer
7963,2026-04-15,27.9,eating_out
7963,2026-04-07,12.69,groceries
7963,2026-04-09,50.11,eating_out
7963,2026-04-28,13.1,eating_out
7963,2026-04-08,15.24,groceries
7963,2026-04-26,13.92,bills
7963,2026-04-05,17.02,eating_out
7963,2026-04-21,93.04,transfer
7963,2026-06-03,6.12,shopping
7963,2026-05-20,23.28,transport
7963,2026-05-08,44.74,eating_out
7963,2026-05-22,8.6,eating_out
7963,2026-05-25,28.42,bills
7963,2026-05-26,19.06,groceries
7963,2026-06-18,14.19,groceries
7963,2026-06-25,64.24,shopping
7963,2026-06-12,24.04,bills
7963,2026-06-20,36.58,shopping
7963,2026-06-20,9.96,transfer
7963,2026-06-11,20.9,bills
7963,2026-06-23,12.02,transport
7963,2026-06-10,26.59,eating_out
7963,2026-06-25,11.02,eating_out
7963,2026-07-09,34.35,transport
7963,2026-07-12,14.32,eating_out
7963,2026-07-19,8.28,groceries
7963,2026-07-22,17.91,shopping
7963,2026-07-19,20.79,eating_out
7963,2026-07-30,6.71,bills
7963,2026-08-18,9.73,transfer
7963,2026-08-17,170.59,groceries
7963,2026-08-08,26.15,groceries
7963,2026-08-21,28.05,groceries
7963,2026-08-31,76.27,groceries
7964,2026-02-23,28.94,eating_out
7964,2026-02-09,15.32,groceries
7964,2026-02-15,34.26,groceries
7964,2026-03-06,14.95,eating_out
7964,2026-03-07,7.63,groceries
7964,2026-03-01,27.84,bills
7964,2026-03-16,9.49,eating_out
7964,2026-03-21,11.8,groceries
7964,2026-04-01,25.08,shopping
7964,2026-03-09,36.84,eating_out
7964,2026-03-31,9.6,shopping
7964,2026-03-10,9.41,eating_out
7964,2026-04-02,41.11,shopping
7964,2026-03-21,5.29,bills
7964,2026-04-27,39.43,groceries
7964,2026-04-15,39.74,transport
7964,2026-04-22,49.9,shopping
7964,2026-04-14,25.64,eating_out
7964,2026-04-20,25.18,eating_out
7964,2026-04-08,23.83,eating_out
7964,2026-04-19,16.34,transfer
7966,2026-04-26,23.87,bills
7966,2026-04-24,7.97,groceries
7966,2026-04-26,14.14,transfer
7966,2026-04-05,35.15,eating_out
7966,2026-04-01,4.59,groceries
7966,2026-03-31,8.0,eating_out
7966,2026-04-25,129.82,groceries
7966,2026-04-02,15.24,shopping
7966,2026-04-05,31.25,groceries
7966,2026-04-29,28.68,transport
7966,2026-05-21,7.48,transfer
7966,2026-05-12,14.02,transfer
7966,2026-05-08,17.53,eating_out
7966,2026-05-24,23.21,groceries
7966,2026-05-28,14.15,transfer
7966,2026-05-12,20.34,transport
7966,2026-06-01,11.13,eating_out
7966,2026-06-13,19.61,transport
7966,2026-06-11,22.73,bills
7966,2026-06-10,15.98,bills
7966,2026-06-03,8.5,eating_out
7966,2026-06-16,9.13,bills
7966,2026-06-15,11.96,groceries
7966,2026-06-24,53.71,transport
7966,2026-06-02,25.29,groceries
7966,2026-06-17,57.59,groceries
7966,2026-07-19,12.36,transfer
7966,2026-07-17,13.01,eating_out
7966,2026-08-29,18.46,eating_out
7966,2026-08-20,32.99,groceries
7966,2026-08-28,61.69,shopping
7966,2026-08-24,31.81,shopping
7966,2026-08-02,8.32,groceries
7966,2026-08-19,13.41,groceries
7966,2026-08-25,13.46,groceries
7966,2026-08-16,48.26,eating_out
7966,2026-08-10,71.45,transport
7966,2026-08-11,17.25,eating_out
7966,2026-08-12,34.39,transport
7966,2026-08-07,78.32,groceries
7966,2026-08-16,28.28,bills
7966,2026-08-14,19.5,eating_out
7966,2026-08-31,16.71,groceries
7969,2025-09-10,5.49,transport
7969,2025-09-13,30.07,groceries
7969,2025-09-24,67.09,shopping
7969,2025-09-06,10.43,shopping
7969,2025-10-01,33.57,transfer
7969,2025-09-23,24.73,transport
7969,2025-10-04,29.85,bills
7969,2025-11-01,23.85,transport
7969,2025-10-16,4.63,groceries
7969,2025-10-24,25.36,transport
7969,2025-10-26,17.12,shopping
7969,2025-10-28,41.38,shopping
7969,2025-10-16,1.26,shopping
7969,2025-10-11,13.73,transport
7969,2025-10-15,17.13,shopping
7969,2025-11-23,23.35,groceries
7969,2025-11-17,45.85,groceries
7969,2025-11-19,13.47,transport
7969,2025-11-15,10.46,eating_out
7969,2025-11-19,10.18,shopping
7969,2025-11-18,21.46,transfer
7969,2025-11-22,32.33,transport
7969,2025-11-15,12.96,groceries
7969,2025-12-17,4.91,groceries
7969,2025-12-12,30.37,transport
7969,2025-12-25,19.14,groceries
7969,2025-12-08,12.63,groceries
7969,2025-12-22,7.85,bills
7969,2025-12-12,21.53,eating_out
7969,2025-12-25,29.36,groceries
7969,2026-02-02,15.58,groceries
7969,2026-01-31,68.92,shopping
7969,2026-01-18,12.15,shopping
7969,2026-01-23,15.76,groceries
7969,2026-01-30,28.9,groceries
7969,2026-01-18,73.35,transport
7969,2026-01-22,5.22,transfer
7969,2026-01-05,11.43,bills
7969,2026-01-25,28.53,groceries
7969,2026-01-07,35.83,transport
7969,2026-01-06,37.52,shopping
7969,2026-03-03,12.86,shopping
7969,2026-02-14,16.97,eating_out
7969,2026-03-01,16.71,eating_out
7969,2026-02-14,125.51,transport
7969,2026-03-01,36.04,shopping
7969,2026-02-11,24.77,groceries
7969,2026-03-13,65.41,groceries
7969,2026-03-09,11.78,transport
7969,2026-03-13,89.5,groceries
7969,2026-03-18,16.54,eating_out
7969,2026-03-18,8.64,bills
7969,2026-03-07,8.04,shopping
7969,2026-03-04,37.87,groceries
7969,2026-03-06,33.12,groceries
7969,2026-03-14,69.18,eating_out
7969,2026-03-15,64.04,transfer
7969,2026-04-30,25.51,eating_out
7969,2026-04-15,21.93,transport
7969,2026-04-19,14.52,eating_out
7969,2026-04-06,51.83,eating_out
7969,2026-04-29,11.45,groceries
7969,2026-05-01,13.02,shopping
7971,2025-12-02,18.77,shopping
7971,2025-12-04,30.22,groceries
7971,2025-11-21,18.69,eating_out
7971,2025-12-14,10.39,groceries
7971,2026-01-16,15.79,eating_out
7971,2026-01-15,55.51,shopping
7971,2025-12-19,16.99,shopping
7971,2026-01-15,69.31,eating_out
7971,2026-01-15,9.26,shopping
7971,2025-12-19,27.03,transfer
7971,2025-12-28,43.97,transport
7971,2025-12-23,46.72,eating_out
7971,2026-01-21,7.61,groceries
7971,2026-01-20,21.37,groceries
7971,2026-01-25,14.85,groceries
7971,2026-01-30,14.71,shopping
7971,2026-01-23,29.43,transfer
7971,2026-01-30,68.36,groceries
7971,2026-02-03,5.43,shopping
7971,2026-02-14,29.31,transport
7971,2026-02-03,10.89,transport
7971,2026-03-14,14.48,shopping
7971,2026-02-27,71.53,eating_out
7971,2026-02-24,44.01,bills
7971,2026-03-15,108.5,groceries
7971,2026-03-19,17.67,eating_out
7971,2026-03-07,8.94,shopping
7971,2026-03-24,15.95,eating_out
7971,2026-04-08,1.46,shopping
7971,2026-04-11,22.01,shopping
7971,2026-04-28,28.18,shopping
7971,2026-05-15,24.9,shopping
7971,2026-05-18,42.5,transfer
7971,2026-04-21,37.15,groceries
7971,2026-05-06,10.96,shopping
7971,2026-05-11,17.69,eating_out
7971,2026-06-09,29.44,eating_out
7971,2026-05-30,1.07,groceries
7971,2026-05-31,27.03,bills
7971,2026-05-21,21.9,transfer
7971,2026-05-27,40.46,shopping
7971,2026-05-31,10.07,transfer
7971,2026-07-11,7.74,transfer
7971,2026-07-15,19.38,bills
7971,2026-06-21,23.13,eating_out
7971,2026-08-08,41.16,transfer
7971,2026-07-22,25.39,bills
7971,2026-08-12,48.12,eating_out
7971,2026-07-28,18.87,groceries
7971,2026-08-07,35.92,transfer
7971,2026-08-11,30.35,groceries
7971,2026-07-20,16.17,eating_out
7971,2026-08-14,26.3,transport
7971,2026-08-09,168.93,groceries
7971,2026-08-22,16.71,groceries
7971,2026-08-27,21.11,shopping
7971,2026-08-30,41.79,bills
7971,2026-08-31,13.08,shopping
7972,2025-10-02,26.12,transport
7972,2025-10-24,86.11,shopping
7972,2025-10-14,4.87,eating_out
7972,2025-10-19,29.41,groceries
7972,2025-10-05,11.72,eating_out
7972,2025-10-11,14.72,groceries
7972,2025-10-08,20.24,bills
7972,2025-10-24,378.97,groceries
7972,2025-10-11,6.84,groceries
7972,2025-10-01,14.5,bills
7972,2025-10-22,23.97,transport
7972,2025-11-22,15.56,transport
7972,2025-10-27,5.22,transfer
7972,2025-11-05,6.72,eating_out
7972,2025-11-17,93.65,shopping
7972,2025-11-06,11.91,shopping
7972,2025-11-03,6.75,groceries
7972,2025-11-11,19.65,groceries
7972,2025-11-20,8.9,eating_out
7972,2025-11-22,47.93,shopping
7972,2025-11-25,174.08,bills
7972,2025-12-21,21.45,groceries
7972,2025-12-26,8.0,eating_out
7972,2025-12-12,11.66,shopping
7972,2025-12-20,7.8,transfer
7972,2025-11-28,12.37,eating_out
7972,2025-12-06,22.36,groceries
7972,2025-12-03,109.13,eating_out
7972,2025-12-11,23.1,transport
7972,2025-12-12,33.61,groceries
7972,2025-12-14,20.45,groceries
7983,2026-04-14,38.82,bills
7983,2026-03-22,7.4,transfer
7983,2026-04-07,12.98,groceries
7983,2026-03-24,20.81,transfer
7983,2026-03-19,24.35,eating_out
7983,2026-05-16,26.32,shopping
7983,2026-05-29,68.43,groceries
7983,2026-06-14,29.44,groceries
7983,2026-05-17,6.25,shopping
7983,2026-05-25,45.71,bills
7983,2026-06-23,11.88,groceries
7983,2026-06-28,32.2,transfer
7983,2026-07-06,9.19,groceries
7983,2026-07-12,33.2,shopping
7983,2026-07-11,13.49,shopping
7983,2026-07-07,73.81,eating_out
7983,2026-07-12,58.59,transfer
7983,2026-07-09,8.78,groceries
7983,2026-07-15,6.61,shopping
7985,2026-05-21,21.9,groceries
7985,2026-05-31,16.79,eating_out
7985,2026-05-27,15.65,bills
7985,2026-05-30,7.29,groceries
7985,2026-05-30,23.45,shopping
7985,2026-06-09,38.6,transport
7985,2026-06-03,26.18,bills
7985,2026-05-29,34.01,groceries
7985,2026-06-14,13.74,eating_out
7985,2026-06-23,33.68,eating_out
7985,2026-07-10,12.84,shopping
7985,2026-07-07,16.37,groceries
7985,2026-08-11,56.93,eating_out
7985,2026-08-17,23.35,shopping
7985,2026-07-26,8.76,groceries
7985,2026-07-21,81.07,shopping
7985,2026-08-10,8.68,bills
7985,2026-07-21,7.6,eating_out
7986,2025-10-03,8.59,transport
7986,2025-10-07,13.06,groceries
7986,2025-10-06,9.8,eating_out
7986,2025-10-13,11.03,bills
7986,2025-11-17,51.93,bills
7986,2025-11-27,8.6,bills
7986,2025-11-21,16.77,eating_out
7986,2025-10-31,9.82,shopping
7986,2025-11-07,21.51,groceries
7986,2025-11-20,35.4,transfer
7986,2025-11-02,1.93,shopping
7986,2025-12-07,18.52,shopping
7986,2025-12-09,39.92,eating_out
7986,2025-12-09,20.88,groceries
7986,2025-12-12,16.54,transfer
7986,2025-12-03,18.8,groceries
7986,2025-12-26,19.34,groceries
7986,2025-12-13,8.16,groceries
7986,2025-12-05,21.64,eating_out
7986,2026-01-09,36.26,transport
7986,2026-01-19,55.2,bills
7986,2026-01-01,19.42,eating_out
7986,2026-01-24,13.24,eating_out
7986,2026-01-27,18.29,groceries
7986,2026-01-13,52.27,groceries
7986,2026-01-12,9.97,transfer
7986,2026-02-01,32.29,transfer
7986,2026-02-18,36.23,transport
7986,2026-02-02,8.22,shopping
7986,2026-02-22,32.92,groceries
7986,2026-02-20,6.79,transport
7986,2026-02-12,55.52,transport
7986,2026-03-03,10.48,shopping
7986,2026-03-04,24.17,groceries
7986,2026-02-28,11.96,groceries
7986,2026-03-05,3.57,groceries
7986,2026-03-16,29.99,eating_out
7986,2026-04-13,36.6,groceries
7986,2026-04-01,22.14,eating_out
7986,2026-04-11,68.92,groceries
7986,2026-05-17,10.87,transfer
7986,2026-05-23,113.17,groceries
7986,2026-05-16,5.67,groceries
7986,2026-05-02,32.48,shopping
7986,2026-05-14,69.98,transport
7986,2026-05-08,36.21,transport
7986,2026-05-17,54.65,groceries
7986,2026-05-28,19.18,groceries
7986,2026-05-20,25.33,groceries
7986,2026-06-12,33.45,groceries
7986,2026-06-13,12.39,groceries
7986,2026-06-19,41.77,transport
7986,2026-06-01,14.77,transfer
7986,2026-06-10,36.89,shopping
7986,2026-06-01,19.24,shopping
7986,2026-06-12,10.53,eating_out
7986,2026-06-14,124.29,eating_out
7986,2026-06-19,27.47,shopping
7986,2026-07-07,44.45,shopping
7986,2026-07-10,23.87,bills
7986,2026-07-29,33.7,shopping
7986,2026-07-11,10.78,eating_out
7986,2026-07-15,31.85,transport
7986,2026-08-03,17.41,groceries
7986,2026-08-27,107.89,shopping
7986,2026-08-23,13.49,transport
7986,2026-07-30,61.66,groceries
7987,2026-07-29,3.43,bills
7987,2026-07-14,36.43,eating_out
7987,2026-07-10,22.67,shopping
7987,2026-07-30,5.62,transport
7987,2026-07-15,32.95,shopping
7987,2026-07-18,14.18,eating_out
7987,2026-07-19,12.96,transport
7987,2026-08-12,26.97,eating_out
7987,2026-08-19,63.64,transfer
7987,2026-08-31,23.28,transport
7987,2026-08-07,14.08,eating_out
7987,2026-08-29,6.95,shopping
7987,2026-08-21,23.73,transport
7992,2025-09-30,10.15,bills
7992,2025-10-05,37.42,shopping
7992,2025-09-19,16.39,eating_out
7992,2025-09-06,13.13,transport
7992,2025-09-09,8.56,groceries
7992,2025-10-01,40.87,eating_out
7992,2025-09-06,17.28,bills
7992,2025-09-12,34.38,groceries
7992,2025-09-13,75.71,eating_out
7992,2025-09-15,26.54,bills
7992,2025-09-13,29.94,bills
7992,2025-10-25,24.68,groceries
7992,2025-10-16,20.53,groceries
7992,2025-10-23,23.77,eating_out
7992,2025-10-13,9.3,transport
7992,2025-11-27,4.24,transport
7992,2025-11-14,42.02,groceries
7992,2025-11-08,24.51,shopping
7992,2025-11-25,27.78,shopping
7992,2025-11-14,28.57,eating_out
7992,2025-11-23,22.52,shopping
7992,2025-11-28,66.23,groceries
7992,2025-11-09,25.58,groceries
7992,2025-12-01,11.43,transport
7992,2025-12-26,8.78,shopping
7992,2025-12-29,31.16,transport
7992,2025-12-17,35.37,shopping
7992,2025-12-18,14.1,eating_out
7992,2025-12-28,7.3,groceries
7992,2025-12-22,33.48,transport
7992,2025-12-11,8.77,eating_out
7992,2025-12-08,66.44,transfer
7992,2025-12-17,15.14,eating_out
7992,2026-02-01,21.3,eating_out
7992,2026-02-01,14.69,eating_out
7992,2026-01-26,10.8,bills
7992,2026-01-06,53.8,shopping
7992,2026-01-07,5.11,shopping
7992,2026-01-14,16.12,transport
7992,2026-02-16,43.58,groceries
7992,2026-02-11,10.03,groceries
7992,2026-03-02,24.03,groceries
7992,2026-02-16,14.06,transfer
7992,2026-03-14,102.76,shopping
7992,2026-03-12,227.51,transfer
7992,2026-03-15,7.84,eating_out
7992,2026-03-25,33.03,transport
7992,2026-05-01,5.42,eating_out
7992,2026-04-10,15.49,transport
7992,2026-04-19,9.46,bills
7992,2026-05-03,27.45,eating_out
7992,2026-04-14,11.15,eating_out
7992,2026-04-30,38.44,shopping
7992,2026-04-26,16.94,eating_out
7992,2026-04-23,104.78,eating_out
7992,2026-05-05,5.18,transport
7992,2026-05-04,78.19,eating_out
7992,2026-05-29,34.02,transfer
7992,2026-06-03,11.84,shopping
7992,2026-05-11,3.38,groceries
7992,2026-05-27,19.73,shopping
7992,2026-05-17,29.41,shopping
7992,2026-06-25,39.28,transfer
7992,2026-06-24,13.79,groceries
7992,2026-06-11,86.17,eating_out
7992,2026-06-11,2.12,transfer
7992,2026-06-25,22.94,groceries
7992,2026-06-08,20.75,shopping
7992,2026-06-18,6.54,shopping
7992,2026-07-17,33.44,shopping
7992,2026-07-18,15.48,eating_out
7992,2026-07-16,7.57,transport
7992,2026-07-29,16.21,eating_out
7992,2026-07-13,33.45,eating_out
7992,2026-07-10,8.57,transport
7992,2026-08-07,6.41,groceries
7992,2026-08-07,7.66,groceries
7992,2026-08-28,37.6,transfer
7992,2026-08-07,9.88,groceries
